country,year,cases,sex,age
GH,1970,1008.0,m,35-44
GH,1970,1115.0,m,35-44
GH,1970,1144.0,m,35-44
GH,1970,1282.0,m,35-44
GH,1970,1234.0,m,35-44
GH,1970,1250.0,m,35-44
GH,1970,1311.0,m,35-44
GH,1970,1388.0,m,35-44
GH,1970,1239.0,m,35-44
GH,1970,122.0,f,45-54
GH,1970,110.0,f,45-54
GH,1970,276.0,f,45-54
GH,1970,366.0,f,45-54
GH,1970,302.0,f,45-54
GH,1970,338.0,f,45-54
GH,1970,370.0,f,45-54
GH,1970,325.0,f,45-54
GH,1970,380.0,f,45-54
GH,1970,303.0,f,45-54
GH,1970,366.0,f,45-54
GH,1970,381.0,f,45-54
GH,1970,371.0,f,45-54
GH,1970,302.0,m,45-54
GH,1970,255.0,m,45-54
GH,1970,623.0,m,45-54
GH,1970,775.0,m,45-54
GH,1970,767.0,m,45-54
GH,1970,811.0,m,45-54
GH,1970,857.0,m,45-54
GH,1970,883.0,m,45-54
GH,1970,924.0,m,45-54
GH,1970,854.0,m,45-54
GH,1970,944.0,m,45-54
GH,1970,956.0,m,45-54
GH,1970,861.0,m,45-54
GH,1970,88.0,f,55-64
GH,1970,64.0,f,55-64
GH,1970,188.0,f,55-64
GH,1970,248.0,f,55-64
GH,1970,192.0,f,55-64
GH,1970,179.0,f,55-64
GH,1970,209.0,f,55-64
GH,1970,223.0,f,55-64
GH,1970,200.0,f,55-64
GH,1970,202.0,f,55-64
GH,1970,207.0,f,55-64
GH,1970,207.0,f,55-64
GH,1970,183.0,f,55-64
GH,1970,190.0,m,55-64
GH,1970,165.0,m,55-64
GH,1970,367.0,m,55-64
GH,1970,509.0,m,55-64
GH,1970,389.0,m,55-64
GH,1970,495.0,m,55-64
GH,1970,471.0,m,55-64
GH,1970,507.0,m,55-64
GH,1970,509.0,m,55-64
GH,1970,472.0,m,55-64
GH,1970,462.0,m,55-64
GH,1970,529.0,m,55-64
GH,1970,477.0,m,55-64
GH,1970,48.0,f,65+
GH,1970,43.0,f,65+
GH,1970,121.0,f,65+
GH,1970,243.0,f,65+
GH,1970,180.0,f,65+
GH,1970,176.0,f,65+
GH,1970,227.0,f,65+
GH,1970,238.0,f,65+
GH,1970,203.0,f,65+
GH,1970,191.0,f,65+
GH,1970,221.0,f,65+
GH,1970,229.0,f,65+
GH,1970,207.0,f,65+
GH,1970,112.0,m,65+
GH,1970,157.0,m,65+
GH,1970,294.0,m,65+
GH,1970,487.0,m,65+
GH,1970,389.0,m,65+
GH,1970,426.0,m,65+
GH,1970,460.0,m,65+
GH,1970,429.0,m,65+
GH,1970,441.0,m,65+
GH,1970,413.0,m,65+
GH,1970,414.0,m,65+
GH,1970,443.0,m,65+
GH,1970,506.0,m,65+
GH,1970,40.0,f,
GH,1970,32.0,f,
GH,1970,90.0,f,
GH,1970,85.0,f,
GH,1970,80.0,f,
GH,1970,74.0,f,
GH,1970,128.0,f,
GH,1970,98.0,f,
GH,1970,83.0,f,
GH,1970,69.0,f,
GH,1970,68.0,f,
GH,1970,70.0,f,
GH,1970,75.0,f,
GH,1970,42.0,m,
GH,1970,30.0,m,
GH,1970,77.0,m,
GH,1970,83.0,m,
GH,1970,64.0,m,
GH,1970,73.0,m,
GH,1970,84.0,m,
GH,1970,80.0,m,
GH,1970,79.0,m,
GH,1970,54.0,m,
GH,1970,49.0,m,
GH,1970,33.0,m,
GH,1970,66.0,m,
GM,1970,5.0,f,0-4
GM,1970,1.0,f,0-4
GM,1970,13.0,m,0-4
GM,1970,1.0,m,0-4
GM,1970,39.0,f,15-24
GM,1970,50.0,f,15-24
GM,1970,55.0,f,15-24
GM,1970,60.0,f,15-24
GM,1970,58.0,f,15-24
GM,1970,71.0,f,15-24
GM,1970,81.0,f,15-24
GM,1970,55.0,f,15-24
GM,1970,84.0,f,15-24
GM,1970,88.0,f,15-24
GM,1970,94.0,f,15-24
GM,1970,68.0,m,15-24
GM,1970,42.0,m,15-24
GM,1970,83.0,m,15-24
GM,1970,99.0,m,15-24
GM,1970,99.0,m,15-24
GM,1970,135.0,m,15-24
GM,1970,162.0,m,15-24
GM,1970,145.0,m,15-24
GM,1970,133.0,m,15-24
GM,1970,126.0,m,15-24
GM,1970,151.0,m,15-24
GM,1970,61.0,f,25-34
GM,1970,64.0,f,25-34
GM,1970,76.0,f,25-34
GM,1970,95.0,f,25-34
GM,1970,82.0,f,25-34
GM,1970,112.0,f,25-34
GM,1970,85.0,f,25-34
GM,1970,81.0,f,25-34
GM,1970,87.0,f,25-34
GM,1970,126.0,f,25-34
GM,1970,133.0,f,25-34
GM,1970,181.0,m,25-34
GM,1970,148.0,m,25-34
GM,1970,219.0,m,25-34
GM,1970,193.0,m,25-34
GM,1970,180.0,m,25-34
GM,1970,240.0,m,25-34
GM,1970,236.0,m,25-34
GM,1970,260.0,m,25-34
GM,1970,292.0,m,25-34
GM,1970,284.0,m,25-34
GM,1970,307.0,m,25-34
GM,1970,44.0,f,35-44
GM,1970,46.0,f,35-44
GM,1970,45.0,f,35-44
GM,1970,53.0,f,35-44
GM,1970,54.0,f,35-44
GM,1970,42.0,f,35-44
GM,1970,62.0,f,35-44
GM,1970,59.0,f,35-44
GM,1970,64.0,f,35-44
GM,1970,71.0,f,35-44
GM,1970,90.0,f,35-44
GM,1970,88.0,m,35-44
GM,1970,100.0,m,35-44
GM,1970,126.0,m,35-44
GM,1970,158.0,m,35-44
GM,1970,124.0,m,35-44
GM,1970,160.0,m,35-44
GM,1970,149.0,m,35-44
GM,1970,151.0,m,35-44
GM,1970,206.0,m,35-44
GM,1970,170.0,m,35-44
GM,1970,167.0,m,35-44
GM,1970,25.0,f,45-54
GM,1970,46.0,f,45-54
GM,1970,20.0,f,45-54
GM,1970,25.0,f,45-54
GM,1970,30.0,f,45-54
GM,1970,40.0,f,45-54
GM,1970,39.0,f,45-54
GM,1970,38.0,f,45-54
GM,1970,38.0,f,45-54
GM,1970,49.0,f,45-54
GM,1970,43.0,f,45-54
GM,1970,72.0,m,45-54
GM,1970,66.0,m,45-54
GM,1970,61.0,m,45-54
GM,1970,79.0,m,45-54
GM,1970,86.0,m,45-54
GM,1970,100.0,m,45-54
GM,1970,83.0,m,45-54
GM,1970,103.0,m,45-54
GM,1970,62.0,m,45-54
GM,1970,112.0,m,45-54
GM,1970,125.0,m,45-54
GM,1970,0.0,f,5-14
GM,1970,8.0,f,5-14
GM,1970,0.0,m,5-14
GM,1970,6.0,m,5-14
GM,1970,12.0,f,55-64
GM,1970,30.0,f,55-64
GM,1970,20.0,f,55-64
GM,1970,18.0,f,55-64
GM,1970,16.0,f,55-64
GM,1970,21.0,f,55-64
GM,1970,27.0,f,55-64
GM,1970,21.0,f,55-64
GM,1970,22.0,f,55-64
GM,1970,25.0,f,55-64
GM,1970,45.0,f,55-64
GM,1970,29.0,m,55-64
GM,1970,46.0,m,55-64
GM,1970,63.0,m,55-64
GM,1970,61.0,m,55-64
GM,1970,65.0,m,55-64
GM,1970,60.0,m,55-64
GM,1970,52.0,m,55-64
GM,1970,46.0,m,55-64
GM,1970,53.0,m,55-64
GM,1970,58.0,m,55-64
GM,1970,87.0,m,55-64
GM,1970,8.0,f,65+
GM,1970,22.0,f,65+
GM,1970,8.0,f,65+
GM,1970,14.0,f,65+
GM,1970,13.0,f,65+
GM,1970,10.0,f,65+
GM,1970,17.0,f,65+
GM,1970,18.0,f,65+
GM,1970,27.0,f,65+
GM,1970,26.0,f,65+
GM,1970,8.0,f,65+
GM,1970,24.0,m,65+
GM,1970,48.0,m,65+
GM,1970,37.0,m,65+
GM,1970,35.0,m,65+
GM,1970,39.0,m,65+
GM,1970,37.0,m,65+
GM,1970,31.0,m,65+
GM,1970,23.0,m,65+
GM,1970,44.0,m,65+
GM,1970,56.0,m,65+
GM,1970,34.0,m,65+
GM,1970,4.0,f,
GM,1970,20.0,f,
GM,1970,5.0,f,
GM,1970,7.0,f,
GM,1970,10.0,f,
GM,1970,5.0,f,
GM,1970,8.0,f,
GM,1970,7.0,f,
GM,1970,2.0,f,
GM,1970,5.0,f,
GM,1970,9.0,f,
GM,1970,0.0,f,
GM,1970,3.0,m,
GM,1970,29.0,m,
GM,1970,2.0,m,
GM,1970,6.0,m,
GM,1970,6.0,m,
GM,1970,2.0,m,
GM,1970,3.0,m,
GM,1970,5.0,m,
GM,1970,13.0,m,
GM,1970,13.0,m,
GM,1970,7.0,m,
GM,1970,0.0,m,
GN,1970,202.0,f,15-24
GN,1970,223.0,f,15-24
GN,1970,246.0,f,15-24
GN,1970,303.0,f,15-24
GN,1970,345.0,f,15-24
GN,1970,314.0,f,15-24
GN,1970,419.0,f,15-24
GN,1970,399.0,f,15-24
GN,1970,353.0,f,15-24
GN,1970,470.0,f,15-24
GN,1970,594.0,f,15-24
GN,1970,586.0,f,15-24
GN,1970,631.0,f,15-24
GN,1970,610.0,f,15-24
GN,1970,244.0,m,15-24
GN,1970,319.0,m,15-24
GN,1970,326.0,m,15-24
GN,1970,409.0,m,15-24
GN,1970,434.0,m,15-24
GN,1970,551.0,m,15-24
GN,1970,506.0,m,15-24
GN,1970,413.0,m,15-24
GN,1970,617.0,m,15-24
GN,1970,728.0,m,15-24
GN,1970,749.0,m,15-24
GN,1970,834.0,m,15-24
GN,1970,901.0,m,15-24
GN,1970,970.0,m,15-24
GN,1970,255.0,f,25-34
GN,1970,338.0,f,25-34
GN,1970,383.0,f,25-34
GN,1970,365.0,f,25-34
GN,1970,395.0,f,25-34
GN,1970,446.0,f,25-34
GN,1970,433.0,f,25-34
GN,1970,439.0,f,25-34
GN,1970,451.0,f,25-34
GN,1970,521.0,f,25-34
GN,1970,583.0,f,25-34
GN,1970,581.0,f,25-34
GN,1970,613.0,f,25-34
GN,1970,686.0,f,25-34
GN,1970,538.0,m,25-34
GN,1970,631.0,m,25-34
GN,1970,653.0,m,25-34
GN,1970,763.0,m,25-34
GN,1970,736.0,m,25-34
GN,1970,860.0,m,25-34
GN,1970,876.0,m,25-34
GN,1970,958.0,m,25-34
GN,1970,1052.0,m,25-34
GN,1970,1091.0,m,25-34
GN,1970,1165.0,m,25-34
GN,1970,1168.0,m,25-34
GN,1970,1315.0,m,25-34
GN,1970,1419.0,m,25-34
GN,1970,153.0,f,35-44
GN,1970,213.0,f,35-44
GN,1970,189.0,f,35-44
GN,1970,202.0,f,35-44
GN,1970,259.0,f,35-44
GN,1970,245.0,f,35-44
GN,1970,249.0,f,35-44
GN,1970,259.0,f,35-44
GN,1970,307.0,f,35-44
GN,1970,334.0,f,35-44
GN,1970,354.0,f,35-44
GN,1970,396.0,f,35-44
GN,1970,367.0,f,35-44
GN,1970,377.0,f,35-44
GN,1970,357.0,m,35-44
GN,1970,416.0,m,35-44
GN,1970,483.0,m,35-44
GN,1970,494.0,m,35-44
GN,1970,519.0,m,35-44
GN,1970,570.0,m,35-44
GN,1970,612.0,m,35-44
GN,1970,634.0,m,35-44
GN,1970,671.0,m,35-44
GN,1970,726.0,m,35-44
GN,1970,778.0,m,35-44
GN,1970,916.0,m,35-44
GN,1970,936.0,m,35-44
GN,1970,985.0,m,35-44
GN,1970,64.0,f,45-54
GN,1970,111.0,f,45-54
GN,1970,91.0,f,45-54
GN,1970,115.0,f,45-54
GN,1970,110.0,f,45-54
GN,1970,114.0,f,45-54
GN,1970,127.0,f,45-54
GN,1970,109.0,f,45-54
GN,1970,137.0,f,45-54
GN,1970,159.0,f,45-54
GN,1970,203.0,f,45-54
GN,1970,187.0,f,45-54
GN,1970,207.0,f,45-54
GN,1970,190.0,f,45-54
GN,1970,189.0,m,45-54
GN,1970,214.0,m,45-54
GN,1970,220.0,m,45-54
GN,1970,271.0,m,45-54
GN,1970,294.0,m,45-54
GN,1970,282.0,m,45-54
GN,1970,325.0,m,45-54
GN,1970,336.0,m,45-54
GN,1970,368.0,m,45-54
GN,1970,389.0,m,45-54
GN,1970,463.0,m,45-54
GN,1970,512.0,m,45-54
GN,1970,503.0,m,45-54
GN,1970,561.0,m,45-54
GN,1970,37.0,f,55-64
GN,1970,52.0,f,55-64
GN,1970,48.0,f,55-64
GN,1970,71.0,f,55-64
GN,1970,78.0,f,55-64
GN,1970,82.0,f,55-64
GN,1970,77.0,f,55-64
GN,1970,77.0,f,55-64
GN,1970,106.0,f,55-64
GN,1970,100.0,f,55-64
GN,1970,94.0,f,55-64
GN,1970,118.0,f,55-64
GN,1970,106.0,f,55-64
GN,1970,93.0,f,55-64
GN,1970,98.0,m,55-64
GN,1970,133.0,m,55-64
GN,1970,147.0,m,55-64
GN,1970,168.0,m,55-64
GN,1970,173.0,m,55-64
GN,1970,203.0,m,55-64
GN,1970,185.0,m,55-64
GN,1970,139.0,m,55-64
GN,1970,172.0,m,55-64
GN,1970,199.0,m,55-64
GN,1970,195.0,m,55-64
GN,1970,274.0,m,55-64
GN,1970,240.0,m,55-64
GN,1970,264.0,m,55-64
GN,1970,19.0,f,65+
GN,1970,31.0,f,65+
GN,1970,32.0,f,65+
GN,1970,25.0,f,65+
GN,1970,41.0,f,65+
GN,1970,45.0,f,65+
GN,1970,46.0,f,65+
GN,1970,50.0,f,65+
GN,1970,40.0,f,65+
GN,1970,63.0,f,65+
GN,1970,55.0,f,65+
GN,1970,53.0,f,65+
GN,1970,79.0,f,65+
GN,1970,88.0,f,65+
GN,1970,61.0,m,65+
GN,1970,104.0,m,65+
GN,1970,100.0,m,65+
GN,1970,117.0,m,65+
GN,1970,104.0,m,65+
GN,1970,103.0,m,65+
GN,1970,154.0,m,65+
GN,1970,149.0,m,65+
GN,1970,134.0,m,65+
GN,1970,135.0,m,65+
GN,1970,130.0,m,65+
GN,1970,162.0,m,65+
GN,1970,204.0,m,65+
GN,1970,198.0,m,65+
GN,1970,28.0,f,
GN,1970,30.0,f,
GN,1970,38.0,f,
GN,1970,37.0,f,
GN,1970,44.0,f,
GN,1970,66.0,f,
GN,1970,59.0,f,
GN,1970,42.0,f,
GN,1970,53.0,f,
GN,1970,62.0,f,
GN,1970,65.0,f,
GN,1970,85.0,f,
GN,1970,76.0,f,
GN,1970,64.0,f,
GN,1970,18.0,m,
GN,1970,29.0,m,
GN,1970,25.0,m,
GN,1970,22.0,m,
GN,1970,30.0,m,
GN,1970,39.0,m,
GN,1970,24.0,m,
GN,1970,24.0,m,
GN,1970,34.0,m,
GN,1970,38.0,m,
GN,1970,51.0,m,
GN,1970,31.0,m,
GN,1970,46.0,m,
GN,1970,56.0,m,
GQ,1970,18.0,f,15-24
GQ,1970,23.0,f,15-24
GQ,1970,37.0,f,15-24
GQ,1970,45.0,f,15-24
GQ,1970,57.0,f,15-24
GQ,1970,15.0,m,15-24
GQ,1970,32.0,m,15-24
GQ,1970,30.0,m,15-24
GQ,1970,50.0,m,15-24
GQ,1970,68.0,m,15-24
GQ,1970,28.0,f,25-34
GQ,1970,20.0,f,25-34
GQ,1970,31.0,f,25-34
GQ,1970,48.0,f,25-34
GQ,1970,66.0,f,25-34
GQ,1970,45.0,m,25-34
GQ,1970,40.0,m,25-34
GQ,1970,46.0,m,25-34
GQ,1970,63.0,m,25-34
GQ,1970,95.0,m,25-34
GQ,1970,20.0,f,35-44
GQ,1970,14.0,f,35-44
GQ,1970,20.0,f,35-44
GQ,1970,30.0,f,35-44
GQ,1970,35.0,f,35-44
GQ,1970,37.0,m,35-44
GQ,1970,36.0,m,35-44
GQ,1970,39.0,m,35-44
GQ,1970,54.0,m,35-44
GQ,1970,85.0,m,35-44
GQ,1970,4.0,f,45-54
GQ,1970,10.0,f,45-54
GQ,1970,7.0,f,45-54
GQ,1970,15.0,f,45-54
GQ,1970,23.0,f,45-54
GQ,1970,15.0,m,45-54
GQ,1970,25.0,m,45-54
GQ,1970,29.0,m,45-54
GQ,1970,41.0,m,45-54
GQ,1970,44.0,m,45-54
GQ,1970,7.0,f,55-64
GQ,1970,3.0,f,55-64
GQ,1970,5.0,f,55-64
GQ,1970,10.0,f,55-64
GQ,1970,13.0,f,55-64
GQ,1970,11.0,m,55-64
GQ,1970,8.0,m,55-64
GQ,1970,16.0,m,55-64
GQ,1970,17.0,m,55-64
GQ,1970,17.0,m,55-64
GQ,1970,1.0,f,65+
GQ,1970,3.0,f,65+
GQ,1970,4.0,f,65+
GQ,1970,4.0,f,65+
GQ,1970,9.0,f,65+
GQ,1970,7.0,m,65+
GQ,1970,4.0,m,65+
GQ,1970,11.0,m,65+
GQ,1970,15.0,m,65+
GQ,1970,11.0,m,65+
GQ,1970,2.0,f,
GQ,1970,3.0,f,
GQ,1970,3.0,f,
GQ,1970,9.0,f,
GQ,1970,10.0,f,
GQ,1970,0.0,f,
GQ,1970,8.0,m,
GQ,1970,5.0,m,
GQ,1970,6.0,m,
GQ,1970,5.0,m,
GQ,1970,8.0,m,
GQ,1970,0.0,m,
GR,1970,0.0,f,0-4
GR,1970,0.0,f,0-4
GR,1970,0.0,f,0-4
GR,1970,0.0,f,0-4
GR,1970,0.0,m,0-4
GR,1970,0.0,m,0-4
GR,1970,0.0,m,0-4
GR,1970,0.0,m,0-4
GR,1970,14.0,f,15-24
GR,1970,20.0,f,15-24
GR,1970,5.0,f,15-24
GR,1970,2.0,f,15-24
GR,1970,7.0,f,15-24
GR,1970,0.0,f,15-24
GR,1970,7.0,f,15-24
GR,1970,3.0,f,15-24
GR,1970,13.0,f,15-24
GR,1970,13.0,f,15-24
GR,1970,13.0,f,15-24
GR,1970,5.0,f,15-24
GR,1970,16.0,m,15-24
GR,1970,15.0,m,15-24
GR,1970,11.0,m,15-24
GR,1970,10.0,m,15-24
GR,1970,10.0,m,15-24
GR,1970,1.0,m,15-24
GR,1970,20.0,m,15-24
GR,1970,9.0,m,15-24
GR,1970,14.0,m,15-24
GR,1970,11.0,m,15-24
GR,1970,21.0,m,15-24
GR,1970,5.0,m,15-24
GR,1970,19.0,f,25-34
GR,1970,12.0,f,25-34
GR,1970,8.0,f,25-34
GR,1970,9.0,f,25-34
GR,1970,11.0,f,25-34
GR,1970,3.0,f,25-34
GR,1970,9.0,f,25-34
GR,1970,7.0,f,25-34
GR,1970,18.0,f,25-34
GR,1970,12.0,f,25-34
GR,1970,19.0,f,25-34
GR,1970,9.0,f,25-34
GR,1970,30.0,m,25-34
GR,1970,31.0,m,25-34
GR,1970,11.0,m,25-34
GR,1970,22.0,m,25-34
GR,1970,23.0,m,25-34
GR,1970,13.0,m,25-34
GR,1970,28.0,m,25-34
GR,1970,14.0,m,25-34
GR,1970,25.0,m,25-34
GR,1970,32.0,m,25-34
GR,1970,22.0,m,25-34
GR,1970,14.0,m,25-34
GR,1970,8.0,f,35-44
GR,1970,13.0,f,35-44
GR,1970,8.0,f,35-44
GR,1970,10.0,f,35-44
GR,1970,7.0,f,35-44
GR,1970,17.0,f,35-44
GR,1970,7.0,f,35-44
GR,1970,10.0,f,35-44
GR,1970,8.0,f,35-44
GR,1970,8.0,f,35-44
GR,1970,11.0,f,35-44
GR,1970,2.0,f,35-44
GR,1970,34.0,m,35-44
GR,1970,31.0,m,35-44
GR,1970,17.0,m,35-44
GR,1970,32.0,m,35-44
GR,1970,29.0,m,35-44
GR,1970,27.0,m,35-44
GR,1970,25.0,m,35-44
GR,1970,22.0,m,35-44
GR,1970,22.0,m,35-44
GR,1970,22.0,m,35-44
GR,1970,34.0,m,35-44
GR,1970,12.0,m,35-44
GR,1970,3.0,f,45-54
GR,1970,8.0,f,45-54
GR,1970,2.0,f,45-54
GR,1970,5.0,f,45-54
GR,1970,4.0,f,45-54
GR,1970,11.0,f,45-54
GR,1970,2.0,f,45-54
GR,1970,3.0,f,45-54
GR,1970,7.0,f,45-54
GR,1970,5.0,f,45-54
GR,1970,8.0,f,45-54
GR,1970,4.0,f,45-54
GR,1970,42.0,m,45-54
GR,1970,22.0,m,45-54
GR,1970,18.0,m,45-54
GR,1970,24.0,m,45-54
GR,1970,20.0,m,45-54
GR,1970,33.0,m,45-54
GR,1970,23.0,m,45-54
GR,1970,18.0,m,45-54
GR,1970,14.0,m,45-54
GR,1970,24.0,m,45-54
GR,1970,28.0,m,45-54
GR,1970,4.0,m,45-54
GR,1970,0.0,f,5-14
GR,1970,0.0,f,5-14
GR,1970,0.0,f,5-14
GR,1970,0.0,f,5-14
GR,1970,1.0,m,5-14
GR,1970,0.0,m,5-14
GR,1970,1.0,m,5-14
GR,1970,0.0,m,5-14
GR,1970,9.0,f,55-64
GR,1970,5.0,f,55-64
GR,1970,3.0,f,55-64
GR,1970,6.0,f,55-64
GR,1970,7.0,f,55-64
GR,1970,5.0,f,55-64
GR,1970,5.0,f,55-64
GR,1970,3.0,f,55-64
GR,1970,2.0,f,55-64
GR,1970,6.0,f,55-64
GR,1970,3.0,f,55-64
GR,1970,3.0,f,55-64
GR,1970,39.0,m,55-64
GR,1970,31.0,m,55-64
GR,1970,18.0,m,55-64
GR,1970,19.0,m,55-64
GR,1970,17.0,m,55-64
GR,1970,30.0,m,55-64
GR,1970,25.0,m,55-64
GR,1970,13.0,m,55-64
GR,1970,12.0,m,55-64
GR,1970,22.0,m,55-64
GR,1970,15.0,m,55-64
GR,1970,6.0,m,55-64
GR,1970,26.0,f,65+
GR,1970,26.0,f,65+
GR,1970,10.0,f,65+
GR,1970,25.0,f,65+
GR,1970,27.0,f,65+
GR,1970,2.0,f,65+
GR,1970,18.0,f,65+
GR,1970,14.0,f,65+
GR,1970,17.0,f,65+
GR,1970,24.0,f,65+
GR,1970,24.0,f,65+
GR,1970,7.0,f,65+
GR,1970,47.0,m,65+
GR,1970,47.0,m,65+
GR,1970,27.0,m,65+
GR,1970,46.0,m,65+
GR,1970,37.0,m,65+
GR,1970,10.0,m,65+
GR,1970,36.0,m,65+
GR,1970,34.0,m,65+
GR,1970,23.0,m,65+
GR,1970,27.0,m,65+
GR,1970,54.0,m,65+
GR,1970,9.0,m,65+
GR,1970,0.0,f,
GR,1970,11.0,f,
GR,1970,1.0,f,
GR,1970,0.0,f,
GR,1970,0.0,f,
GR,1970,0.0,f,
GR,1970,0.0,f,
GR,1970,0.0,f,
GR,1970,0.0,f,
GR,1970,0.0,f,
GR,1970,0.0,f,
GR,1970,0.0,f,
GR,1970,0.0,f,
GR,1970,1.0,f,
GR,1970,2.0,f,
GR,1970,0.0,f,
GR,1970,0.0,m,
GR,1970,15.0,m,
GR,1970,3.0,m,
GR,1970,1.0,m,
GR,1970,0.0,m,
GR,1970,0.0,m,
GR,1970,2.0,m,
GR,1970,1.0,m,
GR,1970,1.0,m,
GR,1970,0.0,m,
GR,1970,1.0,m,
GR,1970,0.0,m,
GR,1970,5.0,m,
GR,1970,3.0,m,
GR,1970,1.0,m,
GR,1970,0.0,m,
GT,1970,28.0,f,0-4
GT,1970,0.0,f,0-4
GT,1970,18.0,m,0-4
GT,1970,0.0,m,0-4
GT,1970,224.0,f,15-24
GT,1970,214.0,f,15-24
GT,1970,228.0,f,15-24
GT,1970,203.0,f,15-24
GT,1970,229.0,f,15-24
GT,1970,199.0,f,15-24
GT,1970,180.0,f,15-24
GT,1970,192.0,f,15-24
GT,1970,186.0,f,15-24
GT,1970,278.0,f,15-24
GT,1970,339.0,f,15-24
GT,1970,163.0,f,15-24
GT,1970,199.0,f,15-24
GT,1970,235.0,m,15-24
GT,1970,230.0,m,15-24
GT,1970,246.0,m,15-24
GT,1970,206.0,m,15-24
GT,1970,216.0,m,15-24
GT,1970,220.0,m,15-24
GT,1970,171.0,m,15-24
GT,1970,217.0,m,15-24
GT,1970,175.0,m,15-24
GT,1970,282.0,m,15-24
GT,1970,251.0,m,15-24
GT,1970,169.0,m,15-24
GT,1970,220.0,m,15-24
GT,1970,255.0,f,25-34
GT,1970,250.0,f,25-34
GT,1970,225.0,f,25-34
GT,1970,216.0,f,25-34
GT,1970,230.0,f,25-34
GT,1970,167.0,f,25-34
GT,1970,173.0,f,25-34
GT,1970,171.0,f,25-34
GT,1970,179.0,f,25-34
GT,1970,201.0,f,25-34
GT,1970,245.0,f,25-34
GT,1970,246.0,f,25-34
GT,1970,189.0,f,25-34
GT,1970,280.0,m,25-34
GT,1970,230.0,m,25-34
GT,1970,217.0,m,25-34
GT,1970,248.0,m,25-34
GT,1970,248.0,m,25-34
GT,1970,236.0,m,25-34
GT,1970,201.0,m,25-34
GT,1970,219.0,m,25-34
GT,1970,200.0,m,25-34
GT,1970,291.0,m,25-34
GT,1970,258.0,m,25-34
GT,1970,207.0,m,25-34
GT,1970,257.0,m,25-34
GT,1970,221.0,f,35-44
GT,1970,212.0,f,35-44
GT,1970,183.0,f,35-44
GT,1970,199.0,f,35-44
GT,1970,194.0,f,35-44
GT,1970,175.0,f,35-44
GT,1970,118.0,f,35-44
GT,1970,147.0,f,35-44
GT,1970,157.0,f,35-44
GT,1970,227.0,f,35-44
GT,1970,277.0,f,35-44
GT,1970,145.0,f,35-44
GT,1970,162.0,f,35-44
GT,1970,236.0,m,35-44
GT,1970,218.0,m,35-44
GT,1970,229.0,m,35-44
GT,1970,234.0,m,35-44
GT,1970,235.0,m,35-44
GT,1970,216.0,m,35-44
GT,1970,169.0,m,35-44
GT,1970,171.0,m,35-44
GT,1970,169.0,m,35-44
GT,1970,209.0,m,35-44
GT,1970,185.0,m,35-44
GT,1970,226.0,m,35-44
GT,1970,193.0,m,35-44
GT,1970,146.0,f,45-54
GT,1970,172.0,f,45-54
GT,1970,120.0,f,45-54
GT,1970,160.0,f,45-54
GT,1970,174.0,f,45-54
GT,1970,135.0,f,45-54
GT,1970,101.0,f,45-54
GT,1970,116.0,f,45-54
GT,1970,104.0,f,45-54
GT,1970,144.0,f,45-54
GT,1970,176.0,f,45-54
GT,1970,153.0,f,45-54
GT,1970,154.0,f,45-54
GT,1970,165.0,m,45-54
GT,1970,152.0,m,45-54
GT,1970,161.0,m,45-54
GT,1970,163.0,m,45-54
GT,1970,171.0,m,45-54
GT,1970,177.0,m,45-54
GT,1970,137.0,m,45-54
GT,1970,158.0,m,45-54
GT,1970,156.0,m,45-54
GT,1970,210.0,m,45-54
GT,1970,187.0,m,45-54
GT,1970,203.0,m,45-54
GT,1970,163.0,m,45-54
GT,1970,55.0,f,5-14
GT,1970,22.0,f,5-14
GT,1970,115.0,m,5-14
GT,1970,19.0,m,5-14
GT,1970,129.0,f,55-64
GT,1970,134.0,f,55-64
GT,1970,109.0,f,55-64
GT,1970,118.0,f,55-64
GT,1970,121.0,f,55-64
GT,1970,87.0,f,55-64
GT,1970,74.0,f,55-64
GT,1970,68.0,f,55-64
GT,1970,88.0,f,55-64
GT,1970,72.0,f,55-64
GT,1970,88.0,f,55-64
GT,1970,143.0,f,55-64
GT,1970,100.0,f,55-64
GT,1970,142.0,m,55-64
GT,1970,132.0,m,55-64
GT,1970,155.0,m,55-64
GT,1970,148.0,m,55-64
GT,1970,141.0,m,55-64
GT,1970,112.0,m,55-64
GT,1970,98.0,m,55-64
GT,1970,117.0,m,55-64
GT,1970,125.0,m,55-64
GT,1970,144.0,m,55-64
GT,1970,127.0,m,55-64
GT,1970,159.0,m,55-64
GT,1970,124.0,m,55-64
GT,1970,94.0,f,65+
GT,1970,99.0,f,65+
GT,1970,117.0,f,65+
GT,1970,103.0,f,65+
GT,1970,89.0,f,65+
GT,1970,111.0,f,65+
GT,1970,90.0,f,65+
GT,1970,74.0,f,65+
GT,1970,75.0,f,65+
GT,1970,78.0,f,65+
GT,1970,95.0,f,65+
GT,1970,122.0,f,65+
GT,1970,101.0,f,65+
GT,1970,139.0,m,65+
GT,1970,142.0,m,65+
GT,1970,150.0,m,65+
GT,1970,152.0,m,65+
GT,1970,158.0,m,65+
GT,1970,140.0,m,65+
GT,1970,97.0,m,65+
GT,1970,146.0,m,65+
GT,1970,128.0,m,65+
GT,1970,129.0,m,65+
GT,1970,115.0,m,65+
GT,1970,155.0,m,65+
